number,date,title,url,pdf
WHA64.22,2011,"Amendments to the financial regulations
﻿",https://apps.who.int/iris/handle/10665/3585,/iris/bitstream/handle/10665/3585/A64_R22-en.pdf?sequence=1&isAllowed=y
A64/10 Add.1,2011,"Implementation of the International Health Regulations (‎2005)‎: report of the Review Committee on the Functioning of the International Health Regulations (‎2005)‎ in relation to Pandemic (‎H1N1)‎ 2009: report by the Director-General
﻿",https://apps.who.int/iris/handle/10665/3351,/iris/bitstream/handle/10665/3351/A64_10Add1-en.pdf?sequence=1&isAllowed=y
WHA64.25,2011,"Salaries of staff in ungraded posts and of the Director-General
﻿",https://apps.who.int/iris/handle/10665/3589,/iris/bitstream/handle/10665/3589/A64_R25-en.pdf?sequence=1&isAllowed=y
WHA64.14,2011,"Global health sector strategy on HIV/AIDS, 2011-2015
﻿",https://apps.who.int/iris/handle/10665/3572,/iris/bitstream/handle/10665/3572/A64_R14-en.pdf?sequence=1&isAllowed=y
WHA64.3,2011,"Appropriation resolution for the financial period 2012-2013
﻿",https://apps.who.int/iris/handle/10665/3556,/iris/bitstream/handle/10665/3556/A64_R3-en.pdf?sequence=1&isAllowed=y
WHA65.14,2012,"Salaries of staff in ungraded posts and of the Director-General
﻿",https://apps.who.int/iris/handle/10665/80488,/iris/bitstream/handle/10665/80488/A65_R14-en.pdf?sequence=1&isAllowed=y
WHA65.13,2012,"Report of the external auditor
﻿",https://apps.who.int/iris/handle/10665/80487,/iris/bitstream/handle/10665/80487/A65_R13-en.pdf?sequence=1&isAllowed=y
A65/DIV/3,2012,"Decisions and list of resolutions
﻿",https://apps.who.int/iris/handle/10665/80054,/iris/bitstream/handle/10665/80054/A65_DIV3-en.pdf?sequence=1&isAllowed=y
WHA65/2012/REC/1,2012,"Sixty-fifth World Health Assembly: Geneva, 21-26 May 2012: resolutions and decisions, annexes
﻿",https://apps.who.int/iris/handle/10665/80058,/iris/bitstream/handle/10665/80058/A65_REC1-en.pdf?sequence=1&isAllowed=y
WHA65.20,2012,"WHO's response, and role as the health cluster lead, in meeting the growing demands of health in humanitarian emergencies
﻿",https://apps.who.int/iris/handle/10665/80494,/iris/bitstream/handle/10665/80494/A65_R20-en.pdf?sequence=1&isAllowed=y
WHA65.4,2012,"The global burden of mental disorders and the need for a comprehensive, coordinated response from health and social sectors at the country level
﻿",https://apps.who.int/iris/handle/10665/80478,/iris/bitstream/handle/10665/80478/A65_R4-en.pdf?sequence=1&isAllowed=y
WHA65.23,2012,"Implementation of the International Health Regulations (‎2005)‎
﻿",https://apps.who.int/iris/handle/10665/80498,/iris/bitstream/handle/10665/80498/A65_R23-en.pdf?sequence=1&isAllowed=y
WHA65.15,2012,"Election of the Director-General of the World Health Organization: report of the working group
﻿",https://apps.who.int/iris/handle/10665/80489,/iris/bitstream/handle/10665/80489/A65_R15-en.pdf?sequence=1&isAllowed=y
WHA65.22,2012,"Follow-up of the report of the Consultative Expert Working Group on Research and Development: financing and coordination
﻿",https://apps.who.int/iris/handle/10665/80496,/iris/bitstream/handle/10665/80496/A65_R22-en.pdf?sequence=1&isAllowed=y
WHA65.1,2012,"Appointment of the Director-General
﻿",https://apps.who.int/iris/handle/10665/80475,/iris/bitstream/handle/10665/80475/A65_R1-en.pdf?sequence=1&isAllowed=y
WHA65.8,2012,"Outcome of the World Conference on Social Determinants of Health
﻿",https://apps.who.int/iris/handle/10665/80482,/iris/bitstream/handle/10665/80482/A65_R8-en.pdf?sequence=1&isAllowed=y
WHA65.3,2012,"Strengthening noncommunicable disease policies to promote active ageing
﻿",https://apps.who.int/iris/handle/10665/80477,/iris/bitstream/handle/10665/80477/A65_R3-en.pdf?sequence=1&isAllowed=y
WHA65.6,2012,"Maternal, infant and young child nutrition
﻿",https://apps.who.int/iris/handle/10665/80480,/iris/bitstream/handle/10665/80480/A65_R6-en.pdf?sequence=1&isAllowed=y
WHA65.11,2012,"Status of collection of assessed contributions, including Member States in arrears in the payment of their contributions to an extent that would justify invoking Article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/80485,/iris/bitstream/handle/10665/80485/A65_R11-en.pdf?sequence=1&isAllowed=y
WHA65.10,2012,"Financial report and audited financial statements for the period 1 January 2010-31 December 2011
﻿",https://apps.who.int/iris/handle/10665/80484,/iris/bitstream/handle/10665/80484/A65_R10-en.pdf?sequence=1&isAllowed=y
WHA65.7,2012,"Implementation of the recommendations of the Commission on Information and Accountability for Women's and Children's Health
﻿",https://apps.who.int/iris/handle/10665/80481,/iris/bitstream/handle/10665/80481/A65_R7-en.pdf?sequence=1&isAllowed=y
WHA65.2,2012,"Contract of the Director-General
﻿",https://apps.who.int/iris/handle/10665/80476,/iris/bitstream/handle/10665/80476/A65_R2-en.pdf?sequence=1&isAllowed=y
WHA65.18,2012,"World immunization week
﻿",https://apps.who.int/iris/handle/10665/80492,/iris/bitstream/handle/10665/80492/A65_R18-en.pdf?sequence=1&isAllowed=y
WHA65.21,2012,"Elimination of schistosomiasis
﻿",https://apps.who.int/iris/handle/10665/80495,/iris/bitstream/handle/10665/80495/A65_R21-en.pdf?sequence=1&isAllowed=y
WHA65.12,2012,"Special arrangements for settlement of arrears
﻿",https://apps.who.int/iris/handle/10665/80486,/iris/bitstream/handle/10665/80486/A65_R12-en.pdf?sequence=1&isAllowed=y
WHA65.9,2012,"Health conditions in the occupied Palestinian territory, including east Jerusalem, and in the occupied Syrian Golan
﻿",https://apps.who.int/iris/handle/10665/80483,/iris/bitstream/handle/10665/80483/A65_R9-en.pdf?sequence=1&isAllowed=y
WHA65.19,2012,"Substandard/spurious/falsely-labelled/falsified/counterfeit medical products
﻿",https://apps.who.int/iris/handle/10665/80493,/iris/bitstream/handle/10665/80493/A65_R19-en.pdf?sequence=1&isAllowed=y
WHA65.5,2012,"Poliomyelitis: intensification of the global eradication initiative
﻿",https://apps.who.int/iris/handle/10665/80479,/iris/bitstream/handle/10665/80479/A65_R5-en.pdf?sequence=1&isAllowed=y
WHA65.16,2012,"Agreements with intergovernmental organizations
﻿",https://apps.who.int/iris/handle/10665/80490,/iris/bitstream/handle/10665/80490/A65_R16-en.pdf?sequence=1&isAllowed=y
WHA65.17,2012,"Global vaccine action plan
﻿",https://apps.who.int/iris/handle/10665/80491,/iris/bitstream/handle/10665/80491/A65_R17-en.pdf?sequence=1&isAllowed=y
WHA66/2013/REC/3,2013,"Sixty-sixth World Health Assembly, Geneva, 20-27 May 2013: summary records of committees; reports of committees; list of participants
﻿",https://apps.who.int/iris/handle/10665/260333,/iris/bitstream/handle/10665/260333/A66-REC3-eng.pdf?sequence=4&isAllowed=y
WHA66.8,2013,"Comprehensive mental health action plan 2013–2020
﻿",https://apps.who.int/iris/handle/10665/150159,/iris/bitstream/handle/10665/150159/A66_R8-en.pdf?sequence=1&isAllowed=y
WHA66.12,2013,"Neglected tropical diseases
﻿",https://apps.who.int/iris/handle/10665/150163,/iris/bitstream/handle/10665/150163/A66_R12-en.pdf?sequence=1&isAllowed=y
WHA66.7,2013,"Implementation of the recommendations of the United Nations Commission on Life-Saving Commodities for Women and Children
﻿",https://apps.who.int/iris/handle/10665/150158,/iris/bitstream/handle/10665/150158/A66_R7-en.pdf?sequence=1&isAllowed=y
WHA66.4,2013,"Towards universal eye health: a global action plan 2014–2019
﻿",https://apps.who.int/iris/handle/10665/150155,/iris/bitstream/handle/10665/150155/A66_R4-en.pdf?sequence=1&isAllowed=y
WHA66.6,2013,"Financial report and audited financial statements for the period 1 January 2012–31 December 2012
﻿",https://apps.who.int/iris/handle/10665/150157,/iris/bitstream/handle/10665/150157/A66_R6-en.pdf?sequence=1&isAllowed=y
WHA66.10,2013,"Follow-up to the Political Declaration of the High-level Meeting of the General Assembly on the Prevention and Control of Non-communicable Diseases
﻿",https://apps.who.int/iris/handle/10665/150161,/iris/bitstream/handle/10665/150161/A66_R10-en.pdf?sequence=1&isAllowed=y
WHA66.22,2013,"Follow up of the report of the Consultative Expert Working Group on Research and Development: Financing and Coordination
﻿",https://apps.who.int/iris/handle/10665/150173,/iris/bitstream/handle/10665/150173/A66_R22-en.pdf?sequence=1&isAllowed=y
WHA66.13,2013,"Status of collection of assessed contributions, including Member States in arrears in the payment of their contributions to an extent that would justify invoking Article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/150164,/iris/bitstream/handle/10665/150164/A66_R13-en.pdf?sequence=1&isAllowed=y
WHA66.14,2013,"Special arrangements for settlement of arrears: Tajikistan
﻿",https://apps.who.int/iris/handle/10665/150165,/iris/bitstream/handle/10665/150165/A66_R14-en.pdf?sequence=1&isAllowed=y
WHA66.18,2013,"Follow-up of the report of the Working Group on the Election of the Director-General of the World Health Organization
﻿",https://apps.who.int/iris/handle/10665/150169,/iris/bitstream/handle/10665/150169/A66_R18-en.pdf?sequence=1&isAllowed=y
WHA66.23,2013,"Transforming health workforce education in support of universal health coverage
﻿",https://apps.who.int/iris/handle/10665/150174,/iris/bitstream/handle/10665/150174/A66_R23-en.pdf?sequence=1&isAllowed=y
WHA66.11,2013,"Health in the post-2015 UN development agenda
﻿",https://apps.who.int/iris/handle/10665/150162,/iris/bitstream/handle/10665/150162/A66_R11-en.pdf?sequence=1&isAllowed=y
WHA66.24,2013,"eHealth standardization and interoperability
﻿",https://apps.who.int/iris/handle/10665/150175,/iris/bitstream/handle/10665/150175/A66_R24-en.pdf?sequence=1&isAllowed=y
WHA66.15,2013,"Scale of assessments for 2014–2015
﻿",https://apps.who.int/iris/handle/10665/150166,/iris/bitstream/handle/10665/150166/A66_R15-en.pdf?sequence=1&isAllowed=y
WHA66.21,2013,"Reassignment of South Sudan from the Eastern Mediterranean Region to the African Region
﻿",https://apps.who.int/iris/handle/10665/150172,/iris/bitstream/handle/10665/150172/A66_R21-en.pdf?sequence=1&isAllowed=y
WHA66.20,2013,"Agreement between the World Health Organization and the South Centre
﻿",https://apps.who.int/iris/handle/10665/150171,/iris/bitstream/handle/10665/150171/A66_R20-en.pdf?sequence=1&isAllowed=y
WHA66.16,2013,"Foreign exchange risk management
﻿",https://apps.who.int/iris/handle/10665/150167,/iris/bitstream/handle/10665/150167/A66_R16-en.pdf?sequence=1&isAllowed=y
WHA66.17,2013,"Report of the External Auditor
﻿",https://apps.who.int/iris/handle/10665/150168,/iris/bitstream/handle/10665/150168/A66_R17-en.pdf?sequence=1&isAllowed=y
WHA66.5,2013,"Health conditions in the occupied Palestinian territory, including east Jerusalem, and in the occupied Syrian Golan
﻿",https://apps.who.int/iris/handle/10665/150156,/iris/bitstream/handle/10665/150156/A66_R5-en.pdf?sequence=1&isAllowed=y
WHA66.9,2013,"Disability
﻿",https://apps.who.int/iris/handle/10665/150160,/iris/bitstream/handle/10665/150160/A66_R9-en.pdf?sequence=1&isAllowed=y
WHA66/2013/REC/1,2013,"Sixty-sixth World Health Assembly, Geneva, 20–27 May 2013: resolutions and decisions
﻿",https://apps.who.int/iris/handle/10665/150207,/iris/bitstream/handle/10665/150207/A66_REC1-en.pdf?sequence=1&isAllowed=y
WHA66.19,2013,"Real estate
﻿",https://apps.who.int/iris/handle/10665/150170,/iris/bitstream/handle/10665/150170/A66_R19-en.pdf?sequence=1&isAllowed=y
A66/DIV/3,2013,"Decisions and list of resolutions
﻿",https://apps.who.int/iris/handle/10665/149681,/iris/bitstream/handle/10665/149681/A66_DIV3-en.pdf?sequence=1&isAllowed=y
WHA67.8,2014,"Autism
﻿",https://apps.who.int/iris/handle/10665/162767,/iris/bitstream/handle/10665/162767/A67_R8-en.pdf?sequence=1&isAllowed=y
WHA67.4,2014,"Supplementary funding for real estate and longer-term staff liabilities
﻿",https://apps.who.int/iris/handle/10665/162763,/iris/bitstream/handle/10665/162763/A67_R4-en.pdf?sequence=1&isAllowed=y
WHA67.6,2014,"Hepatitis
﻿",https://apps.who.int/iris/handle/10665/162765,/iris/bitstream/handle/10665/162765/A67_R6-en.pdf?sequence=1&isAllowed=y
WHA67.3,2014,"Financial report and audited financial statements for the year ended 31 December 2013
﻿",https://apps.who.int/iris/handle/10665/162762,/iris/bitstream/handle/10665/162762/A67_R3-en.pdf?sequence=1&isAllowed=y
WHA67.11,2014,"Public health impacts of exposure to mercury and mercury compounds: the role of WHO and ministries of public health in the implementation of the Minamata Convention
﻿",https://apps.who.int/iris/handle/10665/162849,/iris/bitstream/handle/10665/162849/A67_R11-en.pdf?sequence=1&isAllowed=y
WHA67.7,2014,"Disability
﻿",https://apps.who.int/iris/handle/10665/162766,/iris/bitstream/handle/10665/162766/A67_R7-en.pdf?sequence=1&isAllowed=y
WHA67.1,2014,"Global strategy and targets for tuberculosis prevention, care and control after 2015
﻿",https://apps.who.int/iris/handle/10665/162760,/iris/bitstream/handle/10665/162760/A67_R1-en.pdf?sequence=1&isAllowed=y
A67/DIV/3,2014,"Decisions and list of resolutions
﻿",https://apps.who.int/iris/handle/10665/162735,/iris/bitstream/handle/10665/162735/A67_DIV3-en.pdf?sequence=1&isAllowed=y
WHA67.5,2014,"Status of collection of assessed contributions, including Member States in arrears in the payment of their contributions to an extent that would justify invoking Article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/162764,/iris/bitstream/handle/10665/162764/A67_R5-en.pdf?sequence=1&isAllowed=y
WHA67.9,2014,"Psoriasis
﻿",https://apps.who.int/iris/handle/10665/162768,/iris/bitstream/handle/10665/162768/A67_R9-en.pdf?sequence=1&isAllowed=y
(‎Draft)‎ A67/66,2014,"First report of Committee B (‎Draft)‎
﻿",https://apps.who.int/iris/handle/10665/170439,/iris/bitstream/handle/10665/170439/A67_66Draft-en.pdf?sequence=1&isAllowed=y
WHA67/2014/REC/1,2014,"Sixty-seventh World Health Assembly, Geneva, 19-24 May 2014: resolutions and decisions: annexes
﻿",https://apps.who.int/iris/handle/10665/260211,/iris/bitstream/handle/10665/260211/A67_2014_REC1-en.pdf?sequence=1&isAllowed=y
(‎Draft)‎ A67/62,2014,"First report of Committee A (‎Draft)‎
﻿",https://apps.who.int/iris/handle/10665/170436,/iris/bitstream/handle/10665/170436/A67_62Draft-en.pdf?sequence=1&isAllowed=y
(‎Draft)‎ A67/70,2014,"Fifth report of Committee A (‎Draft)‎
﻿",https://apps.who.int/iris/handle/10665/170442,/iris/bitstream/handle/10665/170442/A67_70Draft-en.pdf?sequence=1&isAllowed=y
(‎Draft)‎ A67/71,2014,"Third report of Committee B (‎Draft)‎
﻿",https://apps.who.int/iris/handle/10665/170443,/iris/bitstream/handle/10665/170443/A67_71Draft-en.pdf?sequence=1&isAllowed=y
(‎Draft)‎ A67/65,2014,"Third report of Committee A (‎Draft)‎
﻿",https://apps.who.int/iris/handle/10665/170438,/iris/bitstream/handle/10665/170438/A67_65Draft-en.pdf?sequence=1&isAllowed=y
(‎Draft)‎ A67/68,2014,"Fourth report of Committee A (‎Draft)‎
 ﻿",https://apps.who.int/iris/handle/10665/170440,/iris/bitstream/handle/10665/170440/A67_68Draft-en.pdf?sequence=1&isAllowed=y
(‎Draft)‎ A67/64,2014,"Second report of Committee A (‎Draft)‎
﻿",https://apps.who.int/iris/handle/10665/170437,/iris/bitstream/handle/10665/170437/A67_64Draft-en.pdf?sequence=1&isAllowed=y
(‎Draft)‎ A67/69,2014,"Second report of Committee B (‎Draft)‎
﻿",https://apps.who.int/iris/handle/10665/170441,/iris/bitstream/handle/10665/170441/A67_69Draft-en.pdf?sequence=1&isAllowed=y
WHA67.24,2014,"Follow-up of the Recife Political Declaration on Human Resources for Health: renewed commitments towards universal health coverage
﻿",https://apps.who.int/iris/handle/10665/162871,/iris/bitstream/handle/10665/162871/A67_R24-en.pdf?sequence=1&isAllowed=y
WHA67.20,2014,"Regulatory system strengthening for medical products
﻿",https://apps.who.int/iris/handle/10665/162864,/iris/bitstream/handle/10665/162864/A67_R20-en.pdf?sequence=1&isAllowed=y
WHA67.25,2014,"Antimicrobial resistance
﻿",https://apps.who.int/iris/handle/10665/162873,/iris/bitstream/handle/10665/162873/A67_R25-en.pdf?sequence=1&isAllowed=y
WHA67.16,2014,"Report of the External Auditor
﻿",https://apps.who.int/iris/handle/10665/162857,/iris/bitstream/handle/10665/162857/A67_R16-en.pdf?sequence=1&isAllowed=y
WHA67.15,2014,"Strengthening the role of the health system in addressing violence, in particular against women and girls, and against children
﻿",https://apps.who.int/iris/handle/10665/162855,/iris/bitstream/handle/10665/162855/A67_R15-en.pdf?sequence=1&isAllowed=y
WHA67.14,2014,"Health in the post-2015 development agenda
﻿",https://apps.who.int/iris/handle/10665/162854,/iris/bitstream/handle/10665/162854/A67_R14-en.pdf?sequence=1&isAllowed=y
WHA67.19,2014,"Strengthening of palliative care as a component of comprehensive care throughout the life course
﻿",https://apps.who.int/iris/handle/10665/162863,/iris/bitstream/handle/10665/162863/A67_R19-en.pdf?sequence=1&isAllowed=y
WHA67.12,2014,"Contributing to social and economic development: sustainable action across sectors to improve health and health equity
﻿",https://apps.who.int/iris/handle/10665/162850,/iris/bitstream/handle/10665/162850/A67_R12-en.pdf?sequence=1&isAllowed=y
WHA67.22,2014,"Access to essential medicines
﻿",https://apps.who.int/iris/handle/10665/162868,/iris/bitstream/handle/10665/162868/A67_R22-en.pdf?sequence=1&isAllowed=y
WHA67.21,2014,"Access to biotherapeutic products including similar biotherapeutic products and ensuring their quality, safety and efficacy
﻿",https://apps.who.int/iris/handle/10665/162867,/iris/bitstream/handle/10665/162867/A67_R21-en.pdf?sequence=1&isAllowed=y
WHA67.18,2014,"Traditional medicine
﻿",https://apps.who.int/iris/handle/10665/162860,/iris/bitstream/handle/10665/162860/A67_R18-en.pdf?sequence=1&isAllowed=y
WHA67.13,2014,"Implementation of the International Health Regulations (‎2005)‎
﻿",https://apps.who.int/iris/handle/10665/162853,/iris/bitstream/handle/10665/162853/A67_R13-en.pdf?sequence=1&isAllowed=y
