number,date,title,url
WHA50.31,1997,"International Decade of the World's Indigenous People
﻿",https://apps.who.int/iris/handle/10665/179777
WHA50.32,1997,"Respect for equality among the official languages
﻿",https://apps.who.int/iris/handle/10665/179779
WHA50.21,1997,"World Tuberculosis Day
﻿",https://apps.who.int/iris/handle/10665/179745
WHA51.29,1998,"The protection of human health from threats related to climate change and stratospheric ozone depletion
﻿",https://apps.who.int/iris/handle/10665/79881
WHA51.24,1998,"International Decade of the World's Indigenous People
﻿",https://apps.who.int/iris/handle/10665/79876
WHA51.5,1998,"Contract of the Director-General
﻿",https://apps.who.int/iris/handle/10665/79792
WHA51.30,1998,"Method of work of the Health Assembly
﻿",https://apps.who.int/iris/handle/10665/79882
WHA51.8,1998,"Concerted public health action on anti-personnel mines
﻿",https://apps.who.int/iris/handle/10665/79798
WHA51.1,1998,"Status of collection of assessed contributions
﻿",https://apps.who.int/iris/handle/10665/79788
WHA51.15,1998,"Elimination of leprosy as a public health problem
﻿",https://apps.who.int/iris/handle/10665/79814
A51/38,1998,"Second report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79780
WHA51.2,1998,"Members in arrears in the payment of their contributions to an extent which would justify invoking article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/79789
WHA51.16,1998,"Promotion of horizontal technical cooperation in health sector reform in developing countries
﻿",https://apps.who.int/iris/handle/10665/79818
WHA51.12,1998,"Health promotion
﻿",https://apps.who.int/iris/handle/10665/79809
WHA51.10,1998,"Ethical, scientific and social implications of cloning in human health
﻿",https://apps.who.int/iris/handle/10665/79804
WHA51.14,1998,"Elimination of transmission of Chagas disease
﻿",https://apps.who.int/iris/handle/10665/79813
A51/39,1998,"Fourth report of Committee B
 ﻿",https://apps.who.int/iris/handle/10665/79781
A51/37,1998,"Third report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79779
WHA51.31,1998,"Review of the Constitution and regional arrangements of the World Health Organization: regular budget allocations to regions
﻿",https://apps.who.int/iris/handle/10665/79883
WHA51.27,1998,"Health conditions of, and assistance to, the Arab population in the occupied Arab territories, including Palestine
﻿",https://apps.who.int/iris/handle/10665/79879
WHA51.20,1998,"Amendments to the financial regulations
﻿",https://apps.who.int/iris/handle/10665/79869
WHA51.28,1998,"Environmental matters: strategy on sanitation for high-risk communities
﻿",https://apps.who.int/iris/handle/10665/79880
A51/42,1998,"Fourth report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79784
WHA51.26,1998,"Review of the Constitution and regional arrangements of the World Health Organization: status of members of the Executive Board: clarification of the interpretation of article 24 of the WHO Constitution
﻿",https://apps.who.int/iris/handle/10665/79878
WHA51.19,1998,"Financial report on the accounts of WHO for the financial period 1996-1997, report of the external auditor, and comments thereon of the Administration, Budget and Finance Committee (‎article 18(‎f)‎; financial regulations 11.3 and 12.9)‎
﻿",https://apps.who.int/iris/handle/10665/79867
A51/35,1998,"First report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79777
A51/36,1998,"Second report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79778
WHA51.7,1998,"Health-for-all policy for the twenty-first century
﻿",https://apps.who.int/iris/handle/10665/79796
A51/45,1998,"Sixth report of Committee B
﻿",https://apps.who.int/iris/handle/10665/79787
WHA51.11,1998,"Global elimination of blinding trachoma
﻿",https://apps.who.int/iris/handle/10665/79806
WHA51.6,1998,"Expression of appreciation to Dr Hiroshi Nakajima
﻿",https://apps.who.int/iris/handle/10665/79793
A51/41,1998,"Third report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79783
A51/44,1998,"Fifth report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79786
A51/32,1998,"First report of Committee B
﻿",https://apps.who.int/iris/handle/10665/79775
WHA51.3,1998,"Members in arrears in the payment of their contributions to an extent which would justify invoking article 7 of the Constitution: temporary restoration of voting privileges
﻿",https://apps.who.int/iris/handle/10665/79790
WHA51.4,1998,"Appointment of the Director-General
﻿",https://apps.who.int/iris/handle/10665/79791
A51/40,1998,"Fifth report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79782
WHA51.9,1998,"Cross-border advertising, promotion and sale of medical products using the internet
﻿",https://apps.who.int/iris/handle/10665/79801
WHA51/1998/REC/l,1998,"Fifty-first World Health Assembly, Geneva, 11-16 May 1998: resolutions and decisions, annexes
﻿",https://apps.who.int/iris/handle/10665/258896
WHA51.13,1998,"Tuberculosis
﻿",https://apps.who.int/iris/handle/10665/79811
WHA51.22,1998,"Collaboration within the United Nations system and with other intergovernmental organizations: health of children and adolescents
﻿",https://apps.who.int/iris/handle/10665/79872
WHA51.23,1998,"Amendments to articles 24 and 25 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/79873
WHA51.25,1998,"Salaries of staff in ungraded posts and of the Director-General
﻿",https://apps.who.int/iris/handle/10665/79877
WHA51.21,1998,"Scale of assessments for the financial period 1998-1999
﻿",https://apps.who.int/iris/handle/10665/79870
WHA51.17,1998,"Emerging and other communicable diseases: antimicrobial resistance
﻿",https://apps.who.int/iris/handle/10665/79863
WHA51.18,1998,"Noncommunicable disease: prevention and control
﻿",https://apps.who.int/iris/handle/10665/79865
A51/11,1998,"Financial report and audited financial statements for the financial period 1 January 1996 - 31 December 1997 and report of the external auditor to the World Health Assembly
﻿",https://apps.who.int/iris/handle/10665/343778
A51/11 Add. 1,1998,"Financial report and audited financial statements for the financial period 1 January 1996 - 31 December 1997: annex extrabudgetary resources for programme activities
﻿",https://apps.who.int/iris/handle/10665/343798
WHA52/1999/REC/1,1999,"Fifty-second World Health Assembly, Geneva, 17-25 May 1999: resolutions and decisions, annexes
﻿",https://apps.who.int/iris/handle/10665/260179
A52/36,1999,"First report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79303
A52/37,1999,"Third report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79305
WHA52.1,1999,"Status of collection of assessed contributions
﻿",https://apps.who.int/iris/handle/10665/79339
A52/39,1999,"Third report of Committee A
﻿",https://apps.who.int/iris/handle/10665/79308
A52/33,1999,"First report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79298
WHA52.7,1999,"Active ageing
﻿",https://apps.who.int/iris/handle/10665/79349
WHA52.4,1999,"Members in arrears in the payment of their contributions to an extent which would justify invoking article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/79345
WHA52.6,1999,"Agreement between the World Health Organization and the Universal Postal Union
﻿",https://apps.who.int/iris/handle/10665/79348
WHA52.11,1999,"Roll Back Malaria
﻿",https://apps.who.int/iris/handle/10665/79355
A52/38,1999,"Second report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79307
WHA52.21,1999,"Reform of the Health Assembly
﻿",https://apps.who.int/iris/handle/10665/79367
WHA52.12,1999,"Support to Central American countries affected by Hurricane Mitch
﻿",https://apps.who.int/iris/handle/10665/79358
WHA52.17,1999,"Scale of assessments for the financial period 2000-2001
﻿",https://apps.who.int/iris/handle/10665/79363
WHA52.22,1999,"Poliomyelitis eradication
﻿",https://apps.who.int/iris/handle/10665/79368
WHA52.9,1999,"Reimbursement of travel expenses for attendance at regional committees
﻿",https://apps.who.int/iris/handle/10665/79352
WHA52.20,1999,"Appropriation resolution for the financial period 2000-2001
﻿",https://apps.who.int/iris/handle/10665/79366
WHA52.13,1999,"Salaries of staff in ungraded posts and of the Director-General
﻿",https://apps.who.int/iris/handle/10665/79359
WHA52.15,1999,"Real estate fund
﻿",https://apps.who.int/iris/handle/10665/79361
WHA52.24,1999,"Prevention and control of iodine deficiency disorders
﻿",https://apps.who.int/iris/handle/10665/79370
WHA52.19,1999,"Revised drug strategy
﻿",https://apps.who.int/iris/handle/10665/79365
WHA52.23,1999,"Strengthening health systems in developing countries
﻿",https://apps.who.int/iris/handle/10665/79369
WHA52.2,1999,"Arrears in payment of contributions: Latvia
﻿",https://apps.who.int/iris/handle/10665/79342
WHA52.3,1999,"Arrears in payment of contributions: Liberia
﻿",https://apps.who.int/iris/handle/10665/79343
WHA52.5,1999,"Health conditions of, and assistance to, the Arab population in the occupied Arab territories, including Palestine
﻿",https://apps.who.int/iris/handle/10665/79347
A52/34,1999,"Second report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79300
WHA52.8,1999,"Appointment of the external auditor
﻿",https://apps.who.int/iris/handle/10665/79351
WHA52.16,1999,"Amendments to the financial regulations and rules
﻿",https://apps.who.int/iris/handle/10665/79362
WHA52.10,1999,"Smallpox eradication: destruction of variola virus stocks
﻿",https://apps.who.int/iris/handle/10665/79354
WHA52.14,1999,"Unaudited interim financial report on the accounts of WHO for 1998; report of the external auditor; report of the internal auditor
﻿",https://apps.who.int/iris/handle/10665/79360
WHA52.18,1999,"Towards a WHO framework convention on tobacco control
﻿",https://apps.who.int/iris/handle/10665/79364
WHA53/2000/REC/1,2000,"Fifty-third World Health Assembly, Geneva, 15-20 May 2000: resolutions and decisions, annex
﻿",https://apps.who.int/iris/handle/10665/260181
A53/DIV/8,2000,"Decisions and list of resolutions
﻿",https://apps.who.int/iris/handle/10665/79109
A53/36,2000,"First report of Committee B
﻿",https://apps.who.int/iris/handle/10665/79053
A53/40,2000,"Fourth report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79057
A53/37,2000,"Second report of Committee B: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79054
WHA53.15,2000,"Food safety
﻿",https://apps.who.int/iris/handle/10665/79081
WHA53.10,2000,"International Decade of the World's Indigenous People
﻿",https://apps.who.int/iris/handle/10665/79075
WHA53.7,2000,"Salaries of staff in ungraded posts and of the Director-General
﻿",https://apps.who.int/iris/handle/10665/79072
A53/41,2000,"Second report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79058
A53/39,2000,"Third report of Committee B
﻿",https://apps.who.int/iris/handle/10665/79056
A53/35,2000,"First report of Committee A: (‎draft)‎
﻿",https://apps.who.int/iris/handle/10665/79052
WHA53.4,2000,"Real estate fund
﻿",https://apps.who.int/iris/handle/10665/79069
WHA53.5,2000,"Casual income
﻿",https://apps.who.int/iris/handle/10665/79070
WHA53.12,2000,"Global Alliance for Vaccines and Immunization
﻿",https://apps.who.int/iris/handle/10665/79077
WHA53.1,2000,"Stop Tuberculosis Initiative
﻿",https://apps.who.int/iris/handle/10665/79066
WHA53.2,2000,"Members in arrears in the payment of their contributions to an extent that would justify invoking article 7 of the Constitution
﻿",https://apps.who.int/iris/handle/10665/79067
WHA53.3,2000,"Financial report on the accounts of WHO for 1998-1999, report of the external auditor, and comments thereon made on behalf of the Executive Board; report of the internal auditor
﻿",https://apps.who.int/iris/handle/10665/79068
WHA53.17,2000,"Prevention and control of noncommunicable diseases
﻿",https://apps.who.int/iris/handle/10665/79083
WHA53.8,2000,"Regulations for expert advisory panels and committees
﻿",https://apps.who.int/iris/handle/10665/79073
WHA53.6,2000,"Amendments to the financial regulations
﻿",https://apps.who.int/iris/handle/10665/79071
